truck_id,truck_type,home_origin,default_capacity_tons,driver_rating,on_time_rate,cancel_rate,route_deviation_rate,verified_documents,gps_enabled
T10250,40FT,Bengaluru,22.08,4.268571428571429,0.8871428571428571,0.05557142857142857,0.047,0,1
T10251,40FT,Chennai,24.19,4.651428571428572,0.8781428571428572,0.05085714285714286,0.047142857142857146,1,1
T10252,32FT,Delhi,14.34,4.46,0.8994285714285715,0.049571428571428565,0.032285714285714286,1,1
T10253,17FT,Lucknow,5.49,4.384285714285714,0.8832857142857142,0.05085714285714286,0.022571428571428572,1,1
T10254,32FT,Kolkata,17.71,4.388571428571429,0.87,0.03914285714285714,0.03328571428571429,1,1
T10255,20FT,Mumbai,8.34,4.081428571428572,0.8562857142857142,0.04257142857142857,0.023142857142857142,1,1
T10256,LCV,Bengaluru,3.27,4.602857142857142,0.9432857142857143,0.060714285714285714,0.03357142857142857,1,1
T10257,20FT,Bhubaneswar,7.71,4.13,0.9005714285714286,0.078,0.03242857142857143,1,1
T10258,17FT,Delhi,5.98,4.417142857142857,0.8507142857142858,0.05071428571428571,0.04814285714285715,1,1
T10259,Tata 407,Jaipur,4.21,4.458571428571429,0.8662857142857143,0.07314285714285715,0.050428571428571434,1,1
T10260,Tata 407,Chennai,4.34,4.307142857142857,0.8782857142857142,0.06885714285714285,0.02742857142857143,1,1
T10261,40FT,Delhi,23.26,4.255714285714285,0.8535714285714285,0.061857142857142854,0.034999999999999996,1,1
T10262,17FT,Lucknow,6.59,4.46,0.8558571428571428,0.08042857142857143,0.02142857142857143,1,1
T10263,17FT,Hyderabad,5.94,4.112857142857143,0.9001428571428571,0.05171428571428571,0.03314285714285714,1,1
T10264,32FT,Bengaluru,17.14,4.632857142857143,0.8861428571428572,0.09685714285714285,0.06385714285714286,1,1
T10265,20FT,Kolkata,7.39,4.191428571428571,0.7862857142857143,0.039,0.037,1,1
T10266,20FT,Mumbai,8.26,4.458571428571429,0.8618571428571428,0.04314285714285714,0.03485714285714285,1,1
T10267,20FT,Bengaluru,8.24,4.361428571428571,0.8245714285714286,0.06342857142857143,0.039,1,1
T10268,40FT,Chennai,22.55,4.187142857142857,0.8822857142857143,0.09642857142857143,0.02085714285714286,1,1
T10269,Tata 407,Mumbai,4.91,4.234285714285714,0.8881428571428572,0.052142857142857144,0.031,1,1
T10270,32FT,Hyderabad,17.21,4.201428571428571,0.8274285714285714,0.061714285714285715,0.01942857142857143,1,1
T10271,32FT,Mumbai,16.76,4.3742857142857146,0.8475714285714285,0.054,0.03985714285714286,1,1
T10272,LCV,Chennai,3.36,4.132857142857143,0.9148571428571428,0.033857142857142856,0.02742857142857143,1,1
T10273,Tata 407,Hyderabad,4.31,4.477142857142857,0.8282857142857143,0.06999999999999999,0.020142857142857146,1,1
T10274,Tata 407,Ahmedabad,3.09,4.0285714285714285,0.848,0.06085714285714287,0.026285714285714284,1,1
T10275,LCV,Delhi,2.96,4.3100000000000005,0.7874285714285715,0.047,0.031285714285714285,0,1
T10276,32FT,Pune,14.47,4.401428571428571,0.8585714285714285,0.04642857142857143,0.031,0,1
T10277,32FT,Hyderabad,17.11,4.24,0.8172857142857143,0.04528571428571428,0.03514285714285714,1,1
T10278,17FT,Chennai,6.97,4.168571428571428,0.8751428571428571,0.052,0.027714285714285716,1,1
T10279,32FT,Delhi,15.24,4.337142857142857,0.866,0.031999999999999994,0.027714285714285716,1,1
T10280,20FT,Mumbai,8.5,4.411428571428572,0.9104285714285715,0.05742857142857143,0.02642857142857143,1,1
T10281,17FT,Lucknow,5.36,4.535714285714286,0.886,0.03414285714285714,0.022571428571428572,1,1
T10282,40FT,Lucknow,18.93,4.394285714285714,0.8434285714285714,0.07542857142857143,0.04171428571428571,1,1
T10283,32FT,Mumbai,17.99,4.052857142857143,0.8487142857142856,0.052714285714285714,0.03642857142857143,1,1
T10284,17FT,Ahmedabad,6.0,4.281428571428571,0.913,0.06171428571428572,0.04985714285714286,1,1
T10285,LCV,Ahmedabad,3.6,4.435714285714286,0.8117142857142857,0.054142857142857145,0.018571428571428572,1,1
T10286,40FT,Kolkata,24.86,4.591428571428572,0.896,0.052714285714285714,0.023999999999999997,1,1
T10287,Tata 407,Lucknow,3.01,4.257142857142857,0.8102857142857143,0.08457142857142856,0.028571428571428574,1,1
T10288,Tata 407,Mumbai,4.84,4.172857142857143,0.8488571428571429,0.04285714285714286,0.023142857142857142,1,1
T10289,17FT,Jaipur,7.1,4.461428571428572,0.9149999999999999,0.07242857142857143,0.031285714285714285,1,1
T10290,20FT,Chennai,9.52,4.502857142857143,0.8584285714285714,0.04057142857142857,0.04414285714285714,1,1
T10291,17FT,Mumbai,6.8,4.255714285714285,0.8424285714285714,0.05042857142857143,0.031142857142857142,1,1
T10292,Tata 407,Hyderabad,3.7,4.204285714285715,0.8314285714285715,0.04314285714285714,0.036571428571428574,1,0
T10293,40FT,Kolkata,24.44,4.354285714285714,0.8755714285714286,0.068,0.031000000000000003,1,1
T10294,32FT,Delhi,14.84,4.507142857142857,0.8735714285714286,0.06342857142857143,0.03628571428571429,1,1
T10295,32FT,Mumbai,16.58,3.987142857142857,0.8865714285714287,0.09228571428571429,0.025857142857142856,0,1
T10296,20FT,Hyderabad,7.69,4.3185714285714285,0.8748571428571429,0.053285714285714283,0.04771428571428571,1,1
T10297,40FT,Delhi,21.16,3.9385714285714286,0.9219999999999999,0.06071428571428572,0.04157142857142857,1,1
T10298,17FT,Bhubaneswar,6.3,4.335714285714286,0.9247142857142857,0.05771428571428572,0.020142857142857146,0,1
T10299,Tata 407,Lucknow,3.26,4.647142857142858,0.9212857142857143,0.06628571428571428,0.03557142857142857,1,1
T10300,Tata 407,Delhi,4.3,4.591428571428572,0.8789999999999999,0.06785714285714285,0.02114285714285714,1,1
T10301,17FT,Bengaluru,5.41,4.2942857142857145,0.8842857142857143,0.09514285714285713,0.037,1,1
T10302,Tata 407,Delhi,3.98,4.661428571428572,0.8092857142857143,0.06457142857142857,0.046,1,1
T10303,40FT,Mumbai,21.98,4.385714285714285,0.8838571428571429,0.031,0.04,1,1
T10304,LCV,Bengaluru,3.7,4.062857142857143,0.9108571428571429,0.046285714285714284,0.032857142857142856,0,1
T10305,LCV,Bengaluru,2.94,4.538571428571428,0.9154285714285715,0.05442857142857143,0.02614285714285714,1,1
T10306,20FT,Ahmedabad,8.52,4.491428571428572,0.8655714285714285,0.08042857142857143,0.037142857142857144,1,1
T10307,40FT,Bengaluru,19.61,4.442857142857143,0.8431428571428572,0.04414285714285714,0.013571428571428571,1,1
T10308,40FT,Mumbai,23.75,4.437142857142858,0.8752857142857142,0.04414285714285714,0.016142857142857143,1,1
T10309,Tata 407,Jaipur,3.32,4.557142857142858,0.8771428571428571,0.06257142857142857,0.045,1,0
T10310,17FT,Mumbai,5.04,4.388571428571429,0.8478571428571428,0.05485714285714286,0.05157142857142857,1,1
T10311,20FT,Mumbai,7.3,4.555714285714286,0.8305714285714286,0.04371428571428571,0.03785714285714286,1,0
T10312,32FT,Pune,17.22,4.748571428571429,0.8647142857142857,0.08414285714285714,0.02014285714285714,0,1
T10313,40FT,Mumbai,24.2,4.522857142857143,0.8932857142857143,0.061714285714285715,0.027,1,1
T10314,20FT,Jaipur,8.82,4.292857142857143,0.8608571428571429,0.053142857142857144,0.02485714285714286,1,0
T10315,32FT,Bengaluru,16.31,4.09,0.856,0.05814285714285715,0.03357142857142857,1,1
T10316,32FT,Delhi,14.07,4.494285714285715,0.8344285714285714,0.07171428571428572,0.022285714285714287,1,1
T10317,17FT,Delhi,6.75,4.047142857142857,0.829,0.045142857142857144,0.040999999999999995,1,1
T10318,Tata 407,Chennai,4.43,4.2542857142857144,0.8402857142857142,0.03671428571428571,0.012714285714285714,1,1
T10319,17FT,Delhi,5.32,4.388571428571429,0.8662857142857143,0.05771428571428572,0.030285714285714284,1,1
T10320,40FT,Chennai,20.81,4.232857142857143,0.84,0.07171428571428572,0.028999999999999998,1,1
T10321,17FT,Mumbai,5.7,4.432857142857143,0.8267142857142857,0.041999999999999996,0.038,1,1
T10322,LCV,Ahmedabad,2.66,4.451428571428571,0.8805714285714286,0.06028571428571428,0.04471428571428571,0,1
T10323,LCV,Bengaluru,3.2,4.308571428571429,0.8767142857142858,0.06714285714285714,0.03414285714285715,1,1
T10324,Tata 407,Delhi,4.19,3.9314285714285715,0.8832857142857142,0.06257142857142857,0.02642857142857143,1,0
T10325,Tata 407,Kolkata,4.42,4.514285714285714,0.8394285714285715,0.06857142857142857,0.028571428571428574,1,0
T10326,17FT,Kolkata,5.53,4.448571428571428,0.9151428571428571,0.06985714285714285,0.04385714285714286,1,1
T10327,Tata 407,Chennai,4.53,4.388571428571429,0.8822857142857143,0.04428571428571428,0.028142857142857143,1,1
T10328,20FT,Mumbai,9.67,4.388571428571429,0.9165714285714286,0.06871428571428571,0.048285714285714286,1,1
T10329,LCV,Bengaluru,3.04,4.42,0.8951428571428571,0.08757142857142856,0.04057142857142857,1,1
T10330,17FT,Mumbai,5.98,4.312857142857142,0.9027142857142857,0.048999999999999995,0.04471428571428571,1,0
T10331,40FT,Lucknow,20.99,4.268571428571429,0.8528571428571429,0.055714285714285716,0.01842857142857143,1,1
T10332,Tata 407,Jaipur,3.96,4.271428571428571,0.831857142857143,0.026571428571428572,0.013,1,1
T10333,40FT,Ahmedabad,22.09,4.208571428571429,0.8462857142857143,0.042428571428571434,0.04828571428571428,1,1
T10334,17FT,Jaipur,5.93,4.2942857142857145,0.867,0.05771428571428572,0.03414285714285714,1,1
T10335,32FT,Bhubaneswar,16.98,4.434285714285714,0.88,0.053142857142857144,0.032,1,1
T10336,LCV,Bengaluru,2.23,4.064285714285714,0.8451428571428572,0.03828571428571429,0.02242857142857143,1,1
T10337,LCV,Bengaluru,3.77,4.178571428571429,0.9002857142857142,0.05257142857142857,0.03842857142857143,1,1
T10338,32FT,Bhubaneswar,15.1,4.515714285714286,0.9004285714285715,0.034428571428571426,0.04928571428571428,1,1
T10339,17FT,Hyderabad,7.54,4.535714285714286,0.8602857142857143,0.033857142857142856,0.030714285714285715,1,1
T10340,LCV,Ahmedabad,3.77,4.468571428571429,0.8308571428571428,0.04471428571428571,0.05757142857142857,1,1
T10341,32FT,Mumbai,14.34,4.355714285714286,0.9281428571428572,0.06085714285714285,0.018714285714285715,1,1
T10342,20FT,Mumbai,9.64,4.31,0.8705714285714287,0.04642857142857143,0.033999999999999996,1,1
T10343,17FT,Delhi,7.79,4.061428571428571,0.866,0.06714285714285714,0.055999999999999994,1,1
T10344,LCV,Delhi,2.63,4.132857142857143,0.8612857142857143,0.08371428571428571,0.04171428571428571,1,0
T10345,Tata 407,Delhi,3.18,4.478571428571429,0.8914285714285715,0.06757142857142857,0.032857142857142856,1,1
T10346,32FT,Delhi,16.2,4.145714285714286,0.9201428571428572,0.027857142857142858,0.045714285714285714,1,1
T10347,20FT,Bhubaneswar,7.63,4.435714285714286,0.8395714285714285,0.06957142857142858,0.03871428571428571,1,1
T10348,40FT,Jaipur,23.83,4.4871428571428575,0.8814285714285715,0.04685714285714286,0.03428571428571429,1,1
T10349,17FT,Delhi,6.81,4.4,0.8975714285714285,0.04014285714285715,0.019857142857142854,1,1
T10350,17FT,Hyderabad,6.16,4.234285714285714,0.8854285714285715,0.056285714285714286,0.020142857142857146,1,1
T10351,20FT,Pune,8.99,4.255714285714285,0.883,0.06271428571428571,0.04228571428571428,1,1
T10352,17FT,Bhubaneswar,5.06,4.387142857142857,0.8501428571428571,0.06957142857142858,0.030285714285714284,1,1
T10353,Tata 407,Bengaluru,4.89,4.159999999999999,0.8895714285714286,0.06042857142857143,0.04228571428571428,1,1
T10354,40FT,Kolkata,20.05,4.304285714285714,0.913142857142857,0.05642857142857143,0.020428571428571428,1,1
T10355,40FT,Bengaluru,19.12,4.238571428571428,0.9302857142857144,0.049999999999999996,0.023714285714285712,1,1
T10356,20FT,Mumbai,8.72,4.332857142857143,0.86,0.07485714285714286,0.03357142857142857,1,1
T10357,LCV,Bengaluru,2.83,4.1414285714285715,0.8347142857142857,0.047714285714285716,0.023285714285714288,1,1
T10358,32FT,Mumbai,15.02,4.172857142857143,0.8812857142857142,0.04871428571428572,0.029714285714285714,1,1
T10359,32FT,Chennai,15.47,4.234285714285714,0.8958571428571428,0.04214285714285714,0.017285714285714286,1,1
T10360,32FT,Mumbai,15.5,4.2628571428571425,0.8477142857142858,0.03142857142857143,0.03085714285714286,1,1
T10361,17FT,Chennai,7.0,4.477142857142857,0.8998571428571429,0.04128571428571428,0.033857142857142856,1,1
T10362,LCV,Ahmedabad,3.31,4.468571428571428,0.8307142857142857,0.05342857142857143,0.03685714285714286,1,1
T10363,40FT,Jaipur,19.87,4.3342857142857145,0.9117142857142857,0.04771428571428571,0.027857142857142858,1,1
T10364,LCV,Delhi,2.18,4.422857142857143,0.8641428571428572,0.06371428571428571,0.02842857142857143,1,1
T10365,Tata 407,Kolkata,3.82,4.5285714285714285,0.872,0.052714285714285714,0.03428571428571429,1,1
T10366,Tata 407,Bengaluru,4.11,4.0600000000000005,0.8667142857142858,0.05085714285714286,0.028285714285714286,1,1
T10367,20FT,Mumbai,8.01,4.4957142857142856,0.8528571428571429,0.06799999999999999,0.03442857142857143,1,1
T10368,32FT,Chennai,14.79,3.912857142857143,0.9108571428571429,0.044,0.02957142857142857,1,0
T10369,40FT,Mumbai,24.64,4.242857142857143,0.9107142857142857,0.06728571428571428,0.03542857142857143,1,1
T10370,Tata 407,Kolkata,3.72,4.554285714285714,0.8902857142857143,0.05814285714285715,0.04042857142857143,1,1
T10371,32FT,Kolkata,16.3,4.112857142857143,0.8950000000000001,0.06471428571428571,0.023714285714285716,1,1
T10372,Tata 407,Bengaluru,4.87,4.228571428571429,0.8637142857142857,0.061,0.04242857142857143,1,1
T10373,20FT,Bengaluru,9.55,4.37,0.8738571428571429,0.038142857142857145,0.030285714285714284,1,1
T10374,40FT,Bengaluru,22.66,4.4157142857142855,0.9462857142857143,0.03885714285714286,0.024714285714285716,1,1
T10375,40FT,Delhi,22.12,4.437142857142857,0.8698571428571429,0.05028571428571428,0.03342857142857143,1,1
T10376,20FT,Kolkata,8.77,4.461428571428572,0.9175714285714286,0.05928571428571428,0.01942857142857143,1,1
T10377,17FT,Bhubaneswar,7.25,4.25,0.8727142857142857,0.052,0.06857142857142857,1,1
T10378,20FT,Bengaluru,7.68,4.388571428571429,0.8137142857142857,0.05228571428571428,0.02442857142857143,1,1
T10379,Tata 407,Delhi,4.98,4.68,0.9018571428571428,0.055714285714285716,0.022285714285714287,1,1
T10380,32FT,Mumbai,14.51,4.392857142857143,0.8047142857142857,0.06971428571428571,0.03685714285714286,1,1
T10381,Tata 407,Hyderabad,3.84,4.615714285714286,0.8717142857142858,0.05128571428571428,0.016,1,1
T10382,40FT,Mumbai,24.1,4.465714285714285,0.9051428571428571,0.06042857142857143,0.027285714285714285,1,1
T10383,20FT,Bengaluru,8.72,4.148571428571429,0.8355714285714286,0.06414285714285714,0.03528571428571429,1,0
T10384,Tata 407,Ahmedabad,3.04,4.142857142857143,0.8477142857142858,0.02642857142857143,0.039,0,1
T10385,Tata 407,Ahmedabad,4.57,4.438571428571429,0.8892857142857143,0.06871428571428571,0.06442857142857143,1,1
T10386,40FT,Mumbai,24.96,4.122857142857143,0.8238571428571427,0.059428571428571435,0.03842857142857143,1,1
T10387,20FT,Ahmedabad,9.89,4.457142857142857,0.813,0.07042857142857142,0.039714285714285716,1,1
T10388,Tata 407,Hyderabad,3.8,4.354285714285714,0.9062857142857144,0.047,0.046285714285714284,1,1
T10389,32FT,Jaipur,16.67,4.242857142857143,0.8602857142857143,0.074,0.031999999999999994,1,1
T10390,20FT,Mumbai,9.4,4.038571428571428,0.8805714285714286,0.061,0.032857142857142856,1,1
T10391,LCV,Mumbai,2.1,4.2942857142857145,0.8882857142857142,0.04642857142857143,0.032857142857142856,1,1
T10392,17FT,Mumbai,6.65,4.232857142857143,0.8582857142857143,0.07428571428571429,0.04314285714285714,0,1
T10393,17FT,Delhi,6.34,4.0928571428571425,0.8741428571428571,0.04985714285714286,0.031857142857142855,1,1
T10394,20FT,Ahmedabad,7.88,4.562857142857143,0.8592857142857142,0.054,0.022571428571428572,1,1
T10395,20FT,Jaipur,9.29,4.248571428571429,0.909,0.08028571428571428,0.02414285714285714,1,1
T10396,Tata 407,Lucknow,3.16,4.605714285714286,0.8452857142857143,0.041428571428571426,0.04157142857142857,0,1
T10397,Tata 407,Delhi,4.59,4.215714285714285,0.9017142857142858,0.06742857142857142,0.02057142857142857,1,1
T10398,LCV,Mumbai,3.83,4.275714285714286,0.9138571428571429,0.041999999999999996,0.029714285714285717,1,1
T10399,LCV,Bengaluru,3.1,4.2371428571428575,0.8867142857142857,0.039857142857142855,0.02885714285714286,1,1
T10400,LCV,Mumbai,2.51,4.107142857142857,0.8187142857142857,0.04042857142857143,0.02842857142857143,1,1
T10401,40FT,Bhubaneswar,20.13,4.442857142857143,0.8708571428571429,0.053285714285714283,0.03414285714285714,1,1
T10402,20FT,Jaipur,8.08,4.232857142857143,0.8357142857142856,0.03957142857142857,0.03314285714285715,1,1
T10403,LCV,Mumbai,2.6,4.091428571428572,0.9347142857142857,0.061142857142857145,0.02642857142857143,1,0
T10404,32FT,Hyderabad,15.37,4.41,0.8251428571428571,0.031142857142857142,0.030714285714285715,1,1
T10405,Tata 407,Bengaluru,3.76,4.3100000000000005,0.8561428571428572,0.04585714285714286,0.03742857142857143,0,1
T10406,20FT,Delhi,8.37,4.555714285714286,0.8848571428571429,0.03528571428571429,0.05071428571428571,1,1
T10407,32FT,Delhi,15.03,4.3585714285714285,0.8905714285714286,0.06642857142857142,0.06514285714285714,1,1
T10408,LCV,Chennai,2.07,4.441428571428571,0.8305714285714286,0.04314285714285714,0.029142857142857144,1,1
T10409,Tata 407,Delhi,4.06,4.102857142857142,0.9095714285714286,0.04014285714285715,0.03471428571428571,1,1
T10410,17FT,Jaipur,7.37,4.244285714285715,0.8228571428571428,0.018857142857142857,0.019999999999999997,1,1
T10411,32FT,Chennai,17.01,4.188571428571429,0.8385714285714286,0.06814285714285714,0.02457142857142857,1,1
T10412,32FT,Chennai,16.24,4.354285714285714,0.9545714285714286,0.02642857142857143,0.049571428571428565,1,1
T10413,40FT,Bengaluru,20.19,4.314285714285714,0.8038571428571428,0.06371428571428571,0.027,1,1
T10414,LCV,Ahmedabad,3.3,4.338571428571429,0.8630000000000001,0.04642857142857143,0.019,1,1
T10415,40FT,Kolkata,24.7,4.241428571428571,0.8981428571428571,0.026857142857142857,0.03828571428571429,1,1
T10416,32FT,Delhi,14.69,4.177142857142857,0.8304285714285714,0.064,0.041285714285714294,1,1
T10417,Tata 407,Kolkata,3.38,4.388571428571429,0.8358571428571429,0.0642857142857143,0.027857142857142858,1,0
T10418,17FT,Delhi,7.24,4.232857142857143,0.8332857142857143,0.096,0.03,1,1
T10419,LCV,Bengaluru,2.14,4.2457142857142856,0.8534285714285714,0.06399999999999999,0.04157142857142857,1,1
T10420,17FT,Hyderabad,5.5,4.231428571428571,0.8637142857142858,0.07328571428571429,0.03485714285714286,1,1
T10421,32FT,Jaipur,15.12,4.368571428571428,0.8531428571428571,0.06499999999999999,0.031285714285714285,1,1
T10422,LCV,Hyderabad,3.1,4.542857142857143,0.9207142857142857,0.07657142857142858,0.027,1,1
T10423,32FT,Mumbai,14.09,4.214285714285714,0.8637142857142858,0.07114285714285715,0.016857142857142855,1,1
T10424,40FT,Jaipur,20.75,3.9957142857142856,0.7954285714285714,0.08257142857142859,0.023857142857142858,1,1
T10425,17FT,Bengaluru,5.65,4.434285714285714,0.8988571428571428,0.095,0.03471428571428571,1,1
T10426,20FT,Ahmedabad,8.62,4.2700000000000005,0.9217142857142857,0.047428571428571424,0.030857142857142857,1,1
T10427,17FT,Mumbai,6.49,4.274285714285714,0.8521428571428571,0.05485714285714286,0.03371428571428572,1,1
T10428,17FT,Mumbai,6.76,4.468571428571429,0.883,0.05857142857142857,0.03585714285714286,1,0
T10429,40FT,Bengaluru,21.29,4.551428571428572,0.8407142857142856,0.07214285714285715,0.015714285714285712,1,1
T10430,40FT,Jaipur,21.41,4.2,0.8508571428571429,0.036571428571428574,0.025285714285714283,1,1
T10431,20FT,Delhi,7.74,4.575714285714286,0.8737142857142857,0.06699999999999999,0.019857142857142858,1,1
T10432,40FT,Jaipur,23.49,4.39,0.8477142857142858,0.058857142857142865,0.019857142857142854,1,1
T10433,32FT,Delhi,17.84,4.065714285714286,0.8684285714285714,0.04014285714285714,0.016142857142857143,1,1
T10434,17FT,Bengaluru,7.95,4.368571428571428,0.9328571428571427,0.062285714285714285,0.04642857142857142,1,1
T10435,40FT,Chennai,24.94,4.542857142857143,0.843,0.07385714285714286,0.024999999999999998,1,1
T10436,17FT,Kolkata,5.73,4.211428571428572,0.916,0.06057142857142857,0.04842857142857143,1,1
T10437,LCV,Jaipur,3.36,4.302857142857143,0.8424285714285714,0.07185714285714286,0.02057142857142857,1,0
T10438,20FT,Pune,8.73,4.178571428571429,0.8027142857142857,0.03742857142857143,0.02514285714285714,1,0
T10439,Tata 407,Mumbai,4.4,4.55,0.893,0.057,0.017142857142857144,1,1
T10440,Tata 407,Delhi,3.03,4.197142857142857,0.8752857142857142,0.06357142857142857,0.038,1,1
T10441,20FT,Bhubaneswar,8.03,3.8528571428571428,0.8611428571428571,0.05042857142857143,0.058571428571428566,1,1
T10442,17FT,Delhi,5.62,4.541428571428571,0.8451428571428572,0.03742857142857143,0.04228571428571428,1,1
T10443,Tata 407,Mumbai,4.6,4.527142857142857,0.8831428571428572,0.061714285714285715,0.05242857142857143,1,0
T10444,LCV,Mumbai,2.16,4.382857142857143,0.85,0.08528571428571428,0.03428571428571429,1,1
T10445,20FT,Delhi,7.25,4.1571428571428575,0.9014285714285714,0.05557142857142857,0.04642857142857143,1,1
T10446,Tata 407,Delhi,4.87,4.39,0.9081428571428571,0.026857142857142857,0.029,1,1
T10447,17FT,Hyderabad,7.57,4.2871428571428565,0.8461428571428572,0.06085714285714285,0.03557142857142857,1,1
T10448,17FT,Pune,6.92,4.14,0.8357142857142856,0.06,0.027857142857142858,1,1
T10449,32FT,Mumbai,14.48,4.304285714285714,0.8310000000000001,0.05671428571428572,0.028285714285714286,1,0
T10450,20FT,Chennai,8.59,4.208571428571429,0.9092857142857144,0.06285714285714286,0.023,0,1
T10451,40FT,Delhi,23.2,4.388571428571429,0.8487142857142856,0.08228571428571428,0.07228571428571429,1,1
T10452,17FT,Mumbai,6.29,4.174285714285714,0.8462857142857143,0.06685714285714285,0.02157142857142857,1,1
T10453,40FT,Ahmedabad,24.1,4.297142857142857,0.8622857142857142,0.07557142857142858,0.05257142857142857,1,1
T10454,LCV,Mumbai,2.9,4.178571428571429,0.8314285714285715,0.04314285714285714,0.040999999999999995,1,1
T10455,32FT,Bengaluru,15.62,4.611428571428571,0.888,0.05871428571428571,0.055,1,1
T10456,Tata 407,Delhi,3.15,4.5,0.854,0.08385714285714285,0.03942857142857143,1,1
T10457,20FT,Bhubaneswar,8.32,4.51,0.8564285714285714,0.03785714285714286,0.02842857142857143,1,1
T10458,LCV,Mumbai,2.24,4.211428571428572,0.848,0.06357142857142857,0.019,1,1
T10459,LCV,Chennai,2.57,4.2371428571428575,0.8565714285714287,0.04328571428571428,0.046714285714285715,1,1
T10460,LCV,Chennai,2.8,4.602857142857142,0.8764285714285714,0.05457142857142857,0.05385714285714286,0,1
T10461,20FT,Delhi,7.64,4.371428571428572,0.8761428571428571,0.07442857142857143,0.045,1,0
T10462,20FT,Bengaluru,7.18,4.128571428571428,0.8812857142857143,0.054,0.015142857142857142,1,0
T10463,40FT,Bengaluru,23.24,4.272857142857143,0.8422857142857143,0.06757142857142857,0.03471428571428571,1,1
T10464,20FT,Mumbai,9.36,4.618571428571428,0.8287142857142857,0.058,0.03585714285714286,1,1
T10465,LCV,Pune,3.59,4.425714285714286,0.9108571428571429,0.05614285714285715,0.044571428571428574,1,1
T10466,20FT,Mumbai,8.65,4.101428571428571,0.845,0.05285714285714286,0.01757142857142857,1,1
T10467,20FT,Mumbai,9.17,4.2457142857142856,0.8784285714285714,0.030714285714285715,0.05085714285714286,1,1
T10468,Tata 407,Delhi,3.69,4.127142857142857,0.8591428571428572,0.08014285714285715,0.048999999999999995,1,1
T10469,20FT,Delhi,7.13,4.7,0.8234285714285715,0.05714285714285715,0.041999999999999996,1,1
T10470,32FT,Kolkata,14.44,4.277142857142858,0.8565714285714285,0.04942857142857143,0.022,1,1
T10471,40FT,Hyderabad,19.21,4.3,0.9095714285714286,0.05585714285714286,0.029,1,1
T10472,32FT,Bengaluru,16.23,4.302857142857143,0.8831428571428572,0.05614285714285715,0.030999999999999996,1,1
T10473,LCV,Mumbai,3.94,4.471428571428571,0.8875714285714286,0.050571428571428566,0.031142857142857142,1,1
T10474,20FT,Bengaluru,8.35,4.4,0.8962857142857142,0.06671428571428571,0.03971428571428571,1,1
T10475,17FT,Bengaluru,5.14,4.442857142857143,0.9108571428571429,0.06742857142857142,0.026285714285714284,0,1
T10476,32FT,Bhubaneswar,14.59,4.327142857142857,0.843,0.06885714285714285,0.02457142857142857,1,1
T10477,40FT,Bengaluru,22.27,4.114285714285714,0.8238571428571427,0.041428571428571426,0.04928571428571428,1,1
T10478,32FT,Bhubaneswar,15.68,4.241428571428572,0.893,0.08757142857142856,0.026000000000000002,1,1
T10479,20FT,Bengaluru,9.12,4.434285714285714,0.8977142857142857,0.03985714285714286,0.04014285714285714,1,1
T10480,17FT,Mumbai,5.94,4.01,0.878,0.08685714285714285,0.026857142857142857,1,1
T10481,Tata 407,Hyderabad,3.85,3.71,0.8604285714285714,0.06857142857142857,0.033857142857142856,1,1
T10482,Tata 407,Mumbai,4.78,4.228571428571429,0.8614285714285714,0.06271428571428571,0.029857142857142856,1,1
T10483,20FT,Bengaluru,7.37,4.752857142857143,0.863857142857143,0.04314285714285714,0.05114285714285714,1,0
T10484,Tata 407,Delhi,3.74,4.2628571428571425,0.8592857142857143,0.029285714285714283,0.023285714285714288,1,1
T10485,17FT,Bengaluru,7.49,4.352857142857142,0.8447142857142858,0.054142857142857145,0.026714285714285715,1,1
T10486,40FT,Delhi,19.65,4.26,0.8987142857142858,0.054714285714285715,0.02114285714285714,0,1
T10487,32FT,Lucknow,17.73,4.038571428571428,0.8597142857142857,0.049428571428571426,0.03928571428571429,1,1
T10488,LCV,Mumbai,2.26,4.291428571428571,0.8842857142857143,0.032,0.037,1,1
T10489,Tata 407,Hyderabad,3.99,4.21,0.8508571428571428,0.05771428571428572,0.037,1,1
T10490,Tata 407,Kolkata,3.74,4.285714285714286,0.8298571428571428,0.06514285714285714,0.024714285714285713,1,1
T10491,17FT,Kolkata,5.2,4.341428571428572,0.8758571428571429,0.04185714285714286,0.019571428571428573,1,1
T10492,32FT,Delhi,16.64,4.46,0.8414285714285714,0.05914285714285715,0.029714285714285714,1,1
T10493,20FT,Delhi,9.86,4.372857142857143,0.9024285714285715,0.07071428571428572,0.04328571428571428,1,1
T10494,40FT,Delhi,24.48,4.335714285714286,0.8441428571428571,0.05542857142857143,0.045714285714285714,1,1
T10495,17FT,Jaipur,6.56,4.485714285714286,0.8134285714285714,0.047714285714285716,0.024428571428571428,1,1
T10496,17FT,Kolkata,6.53,4.001428571428572,0.8234285714285715,0.05728571428571429,0.031714285714285716,1,1
T10497,40FT,Mumbai,23.54,4.461428571428572,0.8807142857142857,0.05142857142857143,0.026,1,1
T10498,20FT,Lucknow,8.49,4.188571428571429,0.8562857142857142,0.04971428571428572,0.03142857142857143,1,0
T10499,20FT,Chennai,7.96,4.027142857142857,0.899,0.07528571428571429,0.030857142857142857,1,1
